userId,name,상의,아우터,하의,신발,액세서리,작성일,체중,키,스타일,비고,이미지
14,_jongh0,"긴팔 티, 후드티",코트,트레이닝/조거 팬츠,패딩슈즈,기타 모자,2024년 1월 11일,65,178,캐주얼,,
14,_jongh0,긴팔 티,코트,데님팬츠,스니커즈/캔버스,기타 모자,2024년 1월 28일,65,178,캐주얼,,
14,_jongh0,긴팔 티,점퍼,데님팬츠,스니커즈/캔버스,기타 모자,2024년 1월 29일,65,178,캐주얼,,
14,_jongh0,긴팔 티,"재킷, 코트",데님팬츠,구두/로퍼,"기타 모자, 머플러",2024년 1월 30일,65,178,캐주얼,,
14,_jongh0,긴팔 티,"재킷, 패딩",데님팬츠,스니커즈/캔버스,기타 모자,2024년 2월 2일,65,178,캐주얼,경량패딩,
14,_jongh0,"맨투맨, 반팔 티",,카고바지,운동화,기타 모자,2024년 2월 3일,65,178,캐주얼,,
14,_jongh0,긴팔 티,가디건,데님팬츠,스니커즈/캔버스,기타 모자,2024년 2월 5일,65,178,캐주얼,,
14,_jongh0,반팔 티,"집업, 코트",데님팬츠,운동화,기타 모자,2024년 2월 6일,65,178,캐주얼,,
14,_jongh0,"반팔 티, 후드티",패딩,데님팬츠,스니커즈/캔버스,기타 모자,2024년 2월 8일,65,178,캐주얼,경량패딩?,
14,_jongh0,"반팔 티, 후드티",,데님팬츠,구두/로퍼,기타 모자,2024년 2월 9일,65,178,캐주얼,,
14,_jongh0,"반팔 티, 후드티",,데님팬츠,스니커즈/캔버스,기타 모자,2024년 2월 10일,65,178,캐주얼,,
14,_jongh0,"니트, 반팔 티",,데님팬츠,구두/로퍼,기타 모자,2024년 2월 11일,65,178,캐주얼,,
14,_jongh0,긴팔 티,바람막이,나일론 팬츠,운동화,기타 모자,2024년 2월 12일,65,178,캐주얼,,
14,_jongh0,"니트, 반팔 티",코트,데님팬츠,구두/로퍼,기타 모자,2024년 2월 14일,65,178,캐주얼,,
14,_jongh0,"반팔 티, 후드티",,데님팬츠,스니커즈/캔버스,기타 모자,2024년 2월 16일,65,178,캐주얼,,
14,_jongh0,"반팔 티, 후드티",,데님팬츠,스니커즈/캔버스,기타 모자,2024년 2월 18일,65,178,캐주얼,,
14,_jongh0,"맨투맨, 반팔 티",,카고바지,스니커즈/캔버스,기타 모자,2024년 2월 19일,65,178,캐주얼,,
14,_jongh0,후드티,점퍼,데님팬츠,레더부츠,기타 모자,2024년 2월 20일,65,178,캐주얼,,
14,_jongh0,"반팔 티, 후드티",,카고바지,운동화,기타 모자,2024년 2월 21일,65,178,캐주얼,,
14,_jongh0,후드티,점퍼,데님팬츠,구두/로퍼,기타 모자,2024년 2월 22일,65,178,캐주얼,,
14,_jongh0,"반팔 티, 셔츠/블라우스",점퍼,카고바지,운동화,기타 모자,2024년 2월 23일,65,178,캐주얼,,
14,_jongh0,긴팔 티,재킷,데님팬츠,스니커즈/캔버스,기타 모자,2024년 2월 25일,65,178,캐주얼,,
14,_jongh0,"반팔 티, 후드티",,데님팬츠,스니커즈/캔버스,기타 모자,2024년 2월 26일,65,178,캐주얼,,
14,_jongh0,"맨투맨, 반팔 티",,카고바지,구두/로퍼,기타 모자,2024년 2월 27일,65,178,캐주얼,,
