userId,name,상의,아우터,하의,신발,액세서리,작성일,체중,키,스타일,비고,이미지
3,koko.iron,"긴팔 티, 니트",,데님팬츠,구두/로퍼,,2023년 11월 16일,70,180,"미니멀, 캐주얼",,
3,koko.iron,맨투맨,패딩,데님팬츠,스니커즈/캔버스,,2023년 11월 15일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"니트, 반팔 티",재킷,트레이닝/조거 팬츠,스니커즈/캔버스,,2023년 11월 15일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"니트, 반팔 티",집업,트레이닝/조거 팬츠,운동화,기타 모자,2023년 11월 14일,70,180,"미니멀, 캐주얼",,
3,koko.iron,긴팔 티,코트,데님팬츠,레더부츠,머플러,2023년 11월 13일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"니트, 반팔 티",,면바지,구두/로퍼,,2023년 11월 11일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"맨투맨, 반팔 티",,데님팬츠,구두/로퍼,,2023년 11월 10일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"니트, 반팔 티",,카고바지,스니커즈/캔버스,,2023년 11월 9일,70,180,"미니멀, 캐주얼",,
3,koko.iron,맨투맨,,면바지,스니커즈/캔버스,,2023년 11월 8일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"니트, 반팔 티",재킷,면바지,스니커즈/캔버스,,2023년 11월 7일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,가디건,데님팬츠,스니커즈/캔버스,,2023년 11월 6일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,재킷,데님팬츠,레더부츠,,2023년 11월 6일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,재킷,데님팬츠,구두/로퍼,,2023년 11월 3일,70,180,"미니멀, 캐주얼",,
3,koko.iron,후드티,패딩조끼,데님팬츠,스니커즈/캔버스,기타 모자,2023년 11월 2일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"니트, 반팔 티",,데님팬츠,구두/로퍼,,2023년 11월 1일,70,180,"미니멀, 캐주얼",,
3,koko.iron,맨투맨,,면바지,스니커즈/캔버스,,2023년 10월 31일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"니트, 반팔 티",,데님팬츠,스니커즈/캔버스,머플러,2023년 10월 30일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"니트, 반팔 티, 셔츠/블라우스",,데님팬츠,구두/로퍼,,2023년 10월 28일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,집업,데님팬츠,구두/로퍼,,2023년 10월 27일,70,180,"미니멀, 캐주얼",,
3,koko.iron,긴팔 티,재킷,데님팬츠,스니커즈/캔버스,,2023년 10월 26일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,재킷,데님팬츠,스니커즈/캔버스,,2023년 10월 25일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"반팔 티, 후드티",패딩조끼,데님팬츠,스니커즈/캔버스,기타 모자,2023년 10월 24일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"맨투맨, 반팔 티",,데님팬츠,구두/로퍼,,2023년 10월 23일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"맨투맨, 반팔 티",,카고바지,운동화,,2023년 10월 22일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"니트, 반팔 티",,트레이닝/조거 팬츠,운동화,,2023년 10월 19일,70,180,"미니멀, 캐주얼",,
3,koko.iron,긴팔 티,집업,데님팬츠,운동화,,2023년 10월 19일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"니트, 반팔 티",,데님팬츠,스니커즈/캔버스,,2023년 10월 19일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"긴팔 티, 반팔 티",,데님팬츠,구두/로퍼,,2023년 10월 16일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"반팔 티, 후드티",,데님팬츠,스니커즈/캔버스,,2023년 10월 16일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"맨투맨, 반팔 티",,데님팬츠,스니커즈/캔버스,,2023년 10월 13일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"맨투맨, 반팔 티",,면바지,구두/로퍼,,2023년 10월 13일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"맨투맨, 반팔 티",,데님팬츠,스니커즈/캔버스,,2023년 10월 12일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"맨투맨, 반팔 티",,트레이닝/조거 팬츠,운동화,,2023년 10월 11일,70,180,"미니멀, 캐주얼",,
